Year_Month,Card_type,Line,Trip
Mar-2025,School Student,T6 Lidcombe & Bankstown Line,16377
Mar-2025,School Student,T7 Olympic Park Line,3454
Mar-2025,School Student,T8 Airport & South Line,93939
Mar-2025,School Student,T9 Northern Line,172892
Mar-2025,School Student,Western NSW,24
Mar-2025,Senior/Pensioner,Airport replacement buses,261
Mar-2025,Senior/Pensioner,Bankstown Replacement Buses,3
Mar-2025,Senior/Pensioner,Blue Mountains Line,66480
Mar-2025,Senior/Pensioner,Central Coast & Newcastle Line,162307
Mar-2025,Senior/Pensioner,Hunter Line,13510
Mar-2025,Senior/Pensioner,NSW TrainLink Southern Train Services,0
Mar-2025,Senior/Pensioner,North Coast NSW,462
Mar-2025,Senior/Pensioner,North West NSW,197
Mar-2025,Senior/Pensioner,South Coast Line,76712
Mar-2025,Senior/Pensioner,Southern Highlands Line,9767
Mar-2025,Senior/Pensioner,Southern NSW,503
Mar-2025,Senior/Pensioner,T1 North Shore Line & T1 Western Line,561785
Mar-2025,Senior/Pensioner,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,507622
Mar-2025,Senior/Pensioner,T3 Bankstown Line & T3 Liverpool & Inner West Line,97148
Mar-2025,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,500389
Mar-2025,Senior/Pensioner,T5 Cumberland Line,69639
Mar-2025,Senior/Pensioner,T6 Lidcombe & Bankstown Line,42000
Mar-2025,Senior/Pensioner,T7 Olympic Park Line,11810
Mar-2025,Senior/Pensioner,T8 Airport & South Line,347964
Mar-2025,Senior/Pensioner,T9 Northern Line,353317
Mar-2025,Senior/Pensioner,Western NSW,97
Mar-2025,Sgl Trip Rail Adult,Airport replacement buses,2
Mar-2025,Sgl Trip Rail Adult,Blue Mountains Line,1337
Mar-2025,Sgl Trip Rail Adult,Central Coast & Newcastle Line,2871
Mar-2025,Sgl Trip Rail Adult,Hunter Line,160
Mar-2025,Sgl Trip Rail Adult,North Coast NSW,12
Mar-2025,Sgl Trip Rail Adult,North West NSW,8
Mar-2025,Sgl Trip Rail Adult,South Coast Line,1462
Mar-2025,Sgl Trip Rail Adult,Southern Highlands Line,110
Mar-2025,Sgl Trip Rail Adult,Southern NSW,1
Mar-2025,Sgl Trip Rail Adult,T1 North Shore Line & T1 Western Line,11539
Mar-2025,Sgl Trip Rail Adult,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,9983
Mar-2025,Sgl Trip Rail Adult,T3 Bankstown Line & T3 Liverpool & Inner West Line,1979
Mar-2025,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,9803
Mar-2025,Sgl Trip Rail Adult,T5 Cumberland Line,907
Mar-2025,Sgl Trip Rail Adult,T6 Lidcombe & Bankstown Line,408
Mar-2025,Sgl Trip Rail Adult,T7 Olympic Park Line,378
Mar-2025,Sgl Trip Rail Adult,T8 Airport & South Line,37457
Mar-2025,Sgl Trip Rail Adult,T9 Northern Line,3745
Mar-2025,Sgl Trip Rail Adult,Western NSW,1
Mar-2025,Sgl Trip Rail Child/Youth,Blue Mountains Line,943
Mar-2025,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,1674
Mar-2025,Sgl Trip Rail Child/Youth,Hunter Line,120
Mar-2025,Sgl Trip Rail Child/Youth,North Coast NSW,4
Mar-2025,Sgl Trip Rail Child/Youth,North West NSW,4
Mar-2025,Sgl Trip Rail Child/Youth,South Coast Line,732
Mar-2025,Sgl Trip Rail Child/Youth,Southern Highlands Line,79
Mar-2025,Sgl Trip Rail Child/Youth,Southern NSW,0
Mar-2025,Sgl Trip Rail Child/Youth,T1 North Shore Line & T1 Western Line,9873
Mar-2025,Sgl Trip Rail Child/Youth,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,6545
Mar-2025,Sgl Trip Rail Child/Youth,T3 Bankstown Line & T3 Liverpool & Inner West Line,1198
Mar-2025,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,6968
Mar-2025,Sgl Trip Rail Child/Youth,T5 Cumberland Line,959
Mar-2025,Sgl Trip Rail Child/Youth,T6 Lidcombe & Bankstown Line,532
Mar-2025,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,247
Mar-2025,Sgl Trip Rail Child/Youth,T8 Airport & South Line,9723
Mar-2025,Sgl Trip Rail Child/Youth,T9 Northern Line,3307
Mar-2025,Sgl Trip Rail Child/Youth,Western NSW,4
Mar-2025,UNKNOWN,Blue Mountains Line,2
Mar-2025,UNKNOWN,Central Coast & Newcastle Line,26
Mar-2025,UNKNOWN,South Coast Line,3
Mar-2025,UNKNOWN,Southern Highlands Line,0
Mar-2025,UNKNOWN,Southern NSW,0
Mar-2025,UNKNOWN,T1 North Shore Line & T1 Western Line,10
Mar-2025,UNKNOWN,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,34
Mar-2025,UNKNOWN,T3 Bankstown Line & T3 Liverpool & Inner West Line,21
Mar-2025,UNKNOWN,T4 Eastern Suburbs & Illawarra Line,30
Mar-2025,UNKNOWN,T5 Cumberland Line,18
Mar-2025,UNKNOWN,T6 Lidcombe & Bankstown Line,16
Mar-2025,UNKNOWN,T7 Olympic Park Line,0
Mar-2025,UNKNOWN,T8 Airport & South Line,23
Mar-2025,UNKNOWN,T9 Northern Line,2
May-2024,Adult,Airport replacement buses,136
May-2024,Adult,Blue Mountains Line,259310
May-2024,Adult,Carlingford Replacement Buses,11870
May-2024,Adult,Central Coast & Newcastle Line,505115
May-2024,Adult,Hunter Line,20167
May-2024,Adult,NSW TrainLink Southern Train Services,0
May-2024,Adult,NSW TrainLink Western Train Services,1
May-2024,Adult,North Coast NSW,557
May-2024,Adult,North West NSW,271
May-2024,Adult,South Coast Line,281659
May-2024,Adult,Southern Highlands Line,15816
May-2024,Adult,Southern NSW,676
May-2024,Adult,T1 North Shore Line & T1 Western Line,3954868
May-2024,Adult,T2 Inner West & Leppington Line,2433776
May-2024,Adult,T3 Bankstown Line,1161633
May-2024,Adult,T4 Eastern Suburbs & Illawarra Line,2423244
May-2024,Adult,T5 Cumberland Line,327134
May-2024,Adult,T7 Olympic Park Line,62441
May-2024,Adult,T8 Airport & South Line,1890604
May-2024,Adult,T9 Northern Line,1538372
May-2024,Adult,Western NSW,730
May-2024,CTP,Airport replacement buses,114
May-2024,CTP,Blue Mountains Line,188438
May-2024,CTP,Carlingford Replacement Buses,6391
May-2024,CTP,Central Coast & Newcastle Line,424064
May-2024,CTP,Hunter Line,24470
May-2024,CTP,NSW TrainLink Southern Train Services,0
May-2024,CTP,NSW TrainLink Western Train Services,4
May-2024,CTP,North Coast NSW,734
May-2024,CTP,North West NSW,380
May-2024,CTP,South Coast Line,285523
May-2024,CTP,Southern Highlands Line,15075
May-2024,CTP,Southern NSW,752
May-2024,CTP,T1 North Shore Line & T1 Western Line,3127284
May-2024,CTP,T2 Inner West & Leppington Line,1940596
May-2024,CTP,T3 Bankstown Line,949999
May-2024,CTP,T4 Eastern Suburbs & Illawarra Line,2485666
May-2024,CTP,T5 Cumberland Line,198197
May-2024,CTP,T7 Olympic Park Line,53555
May-2024,CTP,T8 Airport & South Line,1747043
May-2024,CTP,T9 Northern Line,1224986
May-2024,CTP,Western NSW,509
May-2024,Child/Youth,Airport replacement buses,2
May-2024,Child/Youth,Blue Mountains Line,12166
May-2024,Child/Youth,Carlingford Replacement Buses,596
May-2024,Child/Youth,Central Coast & Newcastle Line,28664
May-2024,Child/Youth,Hunter Line,2360
May-2024,Child/Youth,NSW TrainLink Southern Train Services,0
May-2024,Child/Youth,NSW TrainLink Western Train Services,0
May-2024,Child/Youth,North Coast NSW,46
May-2024,Child/Youth,North West NSW,43
May-2024,Child/Youth,South Coast Line,13757
May-2024,Child/Youth,Southern Highlands Line,2092
May-2024,Child/Youth,Southern NSW,41
May-2024,Child/Youth,T1 North Shore Line & T1 Western Line,174377
May-2024,Child/Youth,T2 Inner West & Leppington Line,106623
May-2024,Child/Youth,T3 Bankstown Line,49691
May-2024,Child/Youth,T4 Eastern Suburbs & Illawarra Line,98710
May-2024,Child/Youth,T5 Cumberland Line,16544
May-2024,Child/Youth,T7 Olympic Park Line,6827
May-2024,Child/Youth,T8 Airport & South Line,71106
May-2024,Child/Youth,T9 Northern Line,95914
May-2024,Child/Youth,Western NSW,7
May-2024,Concession,Airport replacement buses,6
May-2024,Concession,Blue Mountains Line,37524
May-2024,Concession,Carlingford Replacement Buses,1387
May-2024,Concession,Central Coast & Newcastle Line,91089
May-2024,Concession,Hunter Line,7242
May-2024,Concession,NSW TrainLink Southern Train Services,0
May-2024,Concession,NSW TrainLink Western Train Services,0
May-2024,Concession,North Coast NSW,62
May-2024,Concession,North West NSW,46
May-2024,Concession,South Coast Line,42170
May-2024,Concession,Southern Highlands Line,2314
May-2024,Concession,Southern NSW,96
May-2024,Concession,T1 North Shore Line & T1 Western Line,482522
May-2024,Concession,T2 Inner West & Leppington Line,286185
May-2024,Concession,T3 Bankstown Line,132339
May-2024,Concession,T4 Eastern Suburbs & Illawarra Line,239158
May-2024,Concession,T5 Cumberland Line,52843
May-2024,Concession,T7 Olympic Park Line,8969
May-2024,Concession,T8 Airport & South Line,200790
May-2024,Concession,T9 Northern Line,231152
May-2024,Concession,Western NSW,27
May-2024,Day Pass Child/Youth w/o SAF,Blue Mountains Line,0
May-2024,Day Pass Child/Youth w/o SAF,South Coast Line,32
May-2024,Day Pass Child/Youth w/o SAF,T1 North Shore Line & T1 Western Line,52
May-2024,Day Pass Child/Youth w/o SAF,T2 Inner West & Leppington Line,4
May-2024,Day Pass Child/Youth w/o SAF,T3 Bankstown Line,27
May-2024,Day Pass Child/Youth w/o SAF,T4 Eastern Suburbs & Illawarra Line,15
May-2024,Day Pass Child/Youth w/o SAF,T5 Cumberland Line,0
May-2024,Day Pass Child/Youth w/o SAF,T7 Olympic Park Line,0
May-2024,Day Pass Child/Youth w/o SAF,T8 Airport & South Line,20
May-2024,Day Pass Child/Youth w/o SAF,T9 Northern Line,20
May-2024,Day Pass without SAF,Blue Mountains Line,67
May-2024,Day Pass without SAF,Central Coast & Newcastle Line,111
May-2024,Day Pass without SAF,Hunter Line,40
May-2024,Day Pass without SAF,NSW TrainLink Southern Train Services,0
May-2024,Day Pass without SAF,NSW TrainLink Western Train Services,0
May-2024,Day Pass without SAF,North Coast NSW,2
May-2024,Day Pass without SAF,North West NSW,0
May-2024,Day Pass without SAF,South Coast Line,73
May-2024,Day Pass without SAF,Southern Highlands Line,3
May-2024,Day Pass without SAF,Southern NSW,1
May-2024,Day Pass without SAF,T1 North Shore Line & T1 Western Line,307
May-2024,Day Pass without SAF,T2 Inner West & Leppington Line,216
May-2024,Day Pass without SAF,T3 Bankstown Line,64
May-2024,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,192
May-2024,Day Pass without SAF,T5 Cumberland Line,64
May-2024,Day Pass without SAF,T7 Olympic Park Line,2
May-2024,Day Pass without SAF,T8 Airport & South Line,69
May-2024,Day Pass without SAF,T9 Northern Line,45
May-2024,Day Pass without SAF,Western NSW,0
May-2024,Employee,Blue Mountains Line,9945
May-2024,Employee,Carlingford Replacement Buses,112
May-2024,Employee,Central Coast & Newcastle Line,14609
May-2024,Employee,Hunter Line,547
May-2024,Employee,NSW TrainLink Southern Train Services,0
May-2024,Employee,NSW TrainLink Western Train Services,0
May-2024,Employee,North Coast NSW,30
May-2024,Employee,North West NSW,12
May-2024,Employee,South Coast Line,6008
May-2024,Employee,Southern Highlands Line,655
May-2024,Employee,Southern NSW,44
May-2024,Employee,T1 North Shore Line & T1 Western Line,64248
May-2024,Employee,T2 Inner West & Leppington Line,40308
May-2024,Employee,T3 Bankstown Line,15188
May-2024,Employee,T4 Eastern Suburbs & Illawarra Line,41793
May-2024,Employee,T5 Cumberland Line,5229
May-2024,Employee,T7 Olympic Park Line,1834
May-2024,Employee,T8 Airport & South Line,38895
May-2024,Employee,T9 Northern Line,22888
May-2024,Employee,Western NSW,10
May-2024,Free Travel,Blue Mountains Line,904
May-2024,Free Travel,Carlingford Replacement Buses,25
May-2024,Free Travel,Central Coast & Newcastle Line,2385
May-2024,Free Travel,Hunter Line,211
May-2024,Free Travel,NSW TrainLink Southern Train Services,0
May-2024,Free Travel,NSW TrainLink Western Train Services,0
May-2024,Free Travel,North Coast NSW,1
May-2024,Free Travel,North West NSW,1
May-2024,Free Travel,South Coast Line,985
May-2024,Free Travel,Southern Highlands Line,129
May-2024,Free Travel,Southern NSW,7
May-2024,Free Travel,T1 North Shore Line & T1 Western Line,7100
May-2024,Free Travel,T2 Inner West & Leppington Line,4217
May-2024,Free Travel,T3 Bankstown Line,1770
May-2024,Free Travel,T4 Eastern Suburbs & Illawarra Line,6783
May-2024,Free Travel,T5 Cumberland Line,524
May-2024,Free Travel,T7 Olympic Park Line,64
May-2024,Free Travel,T8 Airport & South Line,3919
May-2024,Free Travel,T9 Northern Line,2819
May-2024,Free Travel,Western NSW,0
May-2024,School Student,Blue Mountains Line,21529
May-2024,School Student,Carlingford Replacement Buses,1394
May-2024,School Student,Central Coast & Newcastle Line,59799
May-2024,School Student,Hunter Line,2919
May-2024,School Student,NSW TrainLink Western Train Services,0
May-2024,School Student,North Coast NSW,24
May-2024,School Student,North West NSW,10
May-2024,School Student,South Coast Line,28537
May-2024,School Student,Southern Highlands Line,1224
May-2024,School Student,Southern NSW,13
May-2024,School Student,T1 North Shore Line & T1 Western Line,403556
May-2024,School Student,T2 Inner West & Leppington Line,196658
May-2024,School Student,T3 Bankstown Line,75813
May-2024,School Student,T4 Eastern Suburbs & Illawarra Line,180497
May-2024,School Student,T5 Cumberland Line,33683
May-2024,School Student,T7 Olympic Park Line,4992
May-2024,School Student,T8 Airport & South Line,97874
May-2024,School Student,T9 Northern Line,183399
May-2024,School Student,Western NSW,19
May-2024,Senior/Pensioner,Airport replacement buses,13
May-2024,Senior/Pensioner,Blue Mountains Line,74787
May-2024,Senior/Pensioner,Carlingford Replacement Buses,2777
May-2024,Senior/Pensioner,Central Coast & Newcastle Line,164120
May-2024,Senior/Pensioner,Hunter Line,12400
May-2024,Senior/Pensioner,NSW TrainLink Southern Train Services,0
May-2024,Senior/Pensioner,NSW TrainLink Western Train Services,7
May-2024,Senior/Pensioner,North Coast NSW,521
May-2024,Senior/Pensioner,North West NSW,219
May-2024,Senior/Pensioner,South Coast Line,78754
May-2024,Senior/Pensioner,Southern Highlands Line,11734
May-2024,Senior/Pensioner,Southern NSW,928
May-2024,Senior/Pensioner,T1 North Shore Line & T1 Western Line,674078
May-2024,Senior/Pensioner,T2 Inner West & Leppington Line,530565
May-2024,Senior/Pensioner,T3 Bankstown Line,268119
May-2024,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,525500
May-2024,Senior/Pensioner,T5 Cumberland Line,86635
May-2024,Senior/Pensioner,T7 Olympic Park Line,7887
May-2024,Senior/Pensioner,T8 Airport & South Line,332577
May-2024,Senior/Pensioner,T9 Northern Line,357001
May-2024,Senior/Pensioner,Western NSW,94
May-2024,Sgl Trip Rail Adult,Blue Mountains Line,1438
May-2024,Sgl Trip Rail Adult,Central Coast & Newcastle Line,3407
May-2024,Sgl Trip Rail Adult,Hunter Line,160
May-2024,Sgl Trip Rail Adult,NSW TrainLink Western Train Services,0
May-2024,Sgl Trip Rail Adult,North Coast NSW,17
May-2024,Sgl Trip Rail Adult,North West NSW,7
May-2024,Sgl Trip Rail Adult,South Coast Line,1551
May-2024,Sgl Trip Rail Adult,Southern Highlands Line,104
May-2024,Sgl Trip Rail Adult,Southern NSW,7
May-2024,Sgl Trip Rail Adult,T1 North Shore Line & T1 Western Line,16015
May-2024,Sgl Trip Rail Adult,T2 Inner West & Leppington Line,10909
May-2024,Sgl Trip Rail Adult,T3 Bankstown Line,5261
May-2024,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,10607
May-2024,Sgl Trip Rail Adult,T5 Cumberland Line,1212
May-2024,Sgl Trip Rail Adult,T7 Olympic Park Line,290
May-2024,Sgl Trip Rail Adult,T8 Airport & South Line,38395
May-2024,Sgl Trip Rail Adult,T9 Northern Line,4101
May-2024,Sgl Trip Rail Adult,Western NSW,2
May-2024,Sgl Trip Rail Child/Youth,Blue Mountains Line,962
May-2024,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,1747
May-2024,Sgl Trip Rail Child/Youth,Hunter Line,80
May-2024,Sgl Trip Rail Child/Youth,NSW TrainLink Western Train Services,0
May-2024,Sgl Trip Rail Child/Youth,North Coast NSW,5
May-2024,Sgl Trip Rail Child/Youth,North West NSW,2
May-2024,Sgl Trip Rail Child/Youth,South Coast Line,811
May-2024,Sgl Trip Rail Child/Youth,Southern Highlands Line,78
May-2024,Sgl Trip Rail Child/Youth,Southern NSW,0
May-2024,Sgl Trip Rail Child/Youth,T1 North Shore Line & T1 Western Line,10568
May-2024,Sgl Trip Rail Child/Youth,T2 Inner West & Leppington Line,6592
May-2024,Sgl Trip Rail Child/Youth,T3 Bankstown Line,3131
May-2024,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,6500
May-2024,Sgl Trip Rail Child/Youth,T5 Cumberland Line,1035
May-2024,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,236
May-2024,Sgl Trip Rail Child/Youth,T8 Airport & South Line,8970
May-2024,Sgl Trip Rail Child/Youth,T9 Northern Line,2884
May-2024,Sgl Trip Rail Child/Youth,Western NSW,0
May-2024,UNKNOWN,Blue Mountains Line,1
May-2024,UNKNOWN,Central Coast & Newcastle Line,35
May-2024,UNKNOWN,North Coast NSW,0
May-2024,UNKNOWN,North West NSW,0
May-2024,UNKNOWN,South Coast Line,9
May-2024,UNKNOWN,Southern Highlands Line,0
May-2024,UNKNOWN,Southern NSW,0
May-2024,UNKNOWN,T1 North Shore Line & T1 Western Line,61
May-2024,UNKNOWN,T2 Inner West & Leppington Line,89
May-2024,UNKNOWN,T3 Bankstown Line,24
May-2024,UNKNOWN,T4 Eastern Suburbs & Illawarra Line,17
May-2024,UNKNOWN,T5 Cumberland Line,33
May-2024,UNKNOWN,T7 Olympic Park Line,4
May-2024,UNKNOWN,T8 Airport & South Line,19
May-2024,UNKNOWN,T9 Northern Line,23
May-2024,UNKNOWN,Western NSW,0
May-2025,Adult,Airport replacement buses,1373
May-2025,Adult,Blue Mountains Line,209863
May-2025,Adult,Central Coast & Newcastle Line,352537
May-2025,Adult,Hunter Line,12865
May-2025,Adult,NSW TrainLink Southern Train Services,0
May-2025,Adult,NSW TrainLink Western Train Services,0
May-2025,Adult,North Coast NSW,116
May-2025,Adult,North West NSW,123
May-2025,Adult,South Coast Line,214533
May-2025,Adult,Southern Highlands Line,12853
May-2025,Adult,Southern NSW,493
May-2025,Adult,T1 North Shore Line & T1 Western Line,2757697
May-2025,Adult,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,1891138
May-2025,Adult,T3 Bankstown Line & T3 Liverpool & Inner West Line,391941
May-2025,Adult,T4 Eastern Suburbs & Illawarra Line,1997053
May-2025,Adult,T5 Cumberland Line,252479
May-2025,Adult,T7 Olympic Park Line,66211
May-2025,Adult,T8 Airport & South Line,1656416
May-2025,Adult,T9 Northern Line,1178855
May-2025,Adult,Western NSW,543
May-2025,CTP,Airport replacement buses,2057
May-2025,CTP,Blue Mountains Line,173071
May-2025,CTP,Central Coast & Newcastle Line,342111
May-2025,CTP,Hunter Line,19340
May-2025,CTP,NSW TrainLink Southern Train Services,0
May-2025,CTP,NSW TrainLink Western Train Services,3
May-2025,CTP,North Coast NSW,189
May-2025,CTP,North West NSW,251
May-2025,CTP,South Coast Line,262682
May-2025,CTP,Southern Highlands Line,13539
May-2025,CTP,Southern NSW,580
May-2025,CTP,T1 North Shore Line & T1 Western Line,2358139
May-2025,CTP,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,1715812
May-2025,CTP,T3 Bankstown Line & T3 Liverpool & Inner West Line,360909
May-2025,CTP,T4 Eastern Suburbs & Illawarra Line,2383929
May-2025,CTP,T5 Cumberland Line,162034
May-2025,CTP,T7 Olympic Park Line,78092
May-2025,CTP,T8 Airport & South Line,1795413
May-2025,CTP,T9 Northern Line,1092386
May-2025,CTP,Western NSW,546
May-2025,Child/Youth,Airport replacement buses,61
May-2025,Child/Youth,Blue Mountains Line,10155
May-2025,Child/Youth,Central Coast & Newcastle Line,23213
May-2025,Child/Youth,Hunter Line,1365
May-2025,Child/Youth,NSW TrainLink Southern Train Services,0
May-2025,Child/Youth,NSW TrainLink Western Train Services,0
May-2025,Child/Youth,North Coast NSW,11
May-2025,Child/Youth,North West NSW,20
May-2025,Child/Youth,South Coast Line,13472
May-2025,Child/Youth,Southern Highlands Line,1612
May-2025,Child/Youth,Southern NSW,27
May-2025,Child/Youth,T1 North Shore Line & T1 Western Line,158139
May-2025,Child/Youth,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,97521
May-2025,Child/Youth,T3 Bankstown Line & T3 Liverpool & Inner West Line,18695
May-2025,Child/Youth,T4 Eastern Suburbs & Illawarra Line,94410
May-2025,Child/Youth,T5 Cumberland Line,11597
May-2025,Child/Youth,T7 Olympic Park Line,9985
May-2025,Child/Youth,T8 Airport & South Line,71611
May-2025,Child/Youth,T9 Northern Line,89189
May-2025,Child/Youth,Western NSW,7
May-2025,Concession,Airport replacement buses,62
May-2025,Concession,Blue Mountains Line,32910
May-2025,Concession,Central Coast & Newcastle Line,64578
May-2025,Concession,Hunter Line,5146
May-2025,Concession,NSW TrainLink Southern Train Services,0
May-2025,Concession,NSW TrainLink Western Train Services,0
May-2025,Concession,North Coast NSW,23
May-2025,Concession,North West NSW,27
May-2025,Concession,South Coast Line,37906
May-2025,Concession,Southern Highlands Line,2378
May-2025,Concession,Southern NSW,79
May-2025,Concession,T1 North Shore Line & T1 Western Line,381338
May-2025,Concession,T2 Inner West & Leppington Line & T2 Leppington & Inner West Line,260293
