Year_Month,Card_type,Line,Trip
Dec-20,Sgl Trip LR Adult,Randwick Line,28
Dec-20,Free Travel,Randwick Line,35
Dec-20,Senior/Pensioner,Randwick Line,3030
Dec-20,Sgl Trip LR Child/Youth,Randwick Line,13
Dec-20,Adult,Randwick Line,11538
Dec-20,CTP,Randwick Line,5780
Dec-20,Child/Youth,Randwick Line,490
Dec-20,Concession,Randwick Line,1393
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,7
Dec-20,Sgl Trip LR Adult,Kingsford Line,16
Dec-20,Employee,Kingsford Line,46
Dec-20,Concession,Kingsford Line,400
Dec-20,Child/Youth,Kingsford Line,581
Dec-20,CTP,Kingsford Line,2713
Dec-20,Adult,Kingsford Line,5580
Dec-20,Senior/Pensioner,Kingsford Line,1314
Dec-20,Free Travel,Kingsford Line,13
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,8
Dec-20,Sgl Trip LR Adult,Kingsford Line,6
Dec-20,Employee,Kingsford Line,73
Dec-20,School Student,Kingsford Line,711
Dec-20,Free Travel,Kingsford Line,22
Dec-20,Senior/Pensioner,Kingsford Line,3015
Dec-20,Adult,Kingsford Line,10695
Dec-20,CTP,Kingsford Line,5786
Dec-20,Child/Youth,Kingsford Line,847
Dec-20,Concession,Kingsford Line,1258
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,8
Dec-20,Sgl Trip LR Adult,Kingsford Line,14
Dec-20,Employee,Kingsford Line,75
Dec-20,School Student,Kingsford Line,656
Dec-20,Free Travel,Kingsford Line,26
Dec-20,Senior/Pensioner,Kingsford Line,2936
Dec-20,Adult,Kingsford Line,10155
Dec-20,CTP,Kingsford Line,5396
Dec-20,Child/Youth,Kingsford Line,494
Dec-20,Concession,Kingsford Line,1429
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,19
Dec-20,Sgl Trip LR Adult,Kingsford Line,46
Dec-20,Employee,Kingsford Line,111
Dec-20,Free Travel,Kingsford Line,23
Dec-20,Senior/Pensioner,Kingsford Line,2640
Dec-20,Adult,Kingsford Line,10901
Dec-20,CTP,Kingsford Line,5941
Dec-20,Child/Youth,Kingsford Line,1590
Dec-20,Concession,Kingsford Line,1346
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,3
Dec-20,Sgl Trip LR Adult,Kingsford Line,3
Dec-20,Employee,Kingsford Line,19
Dec-20,Senior/Pensioner,Kingsford Line,773
Dec-20,Free Travel,Kingsford Line,5
Dec-20,Concession,Kingsford Line,222
Dec-20,Child/Youth,Kingsford Line,226
Dec-20,CTP,Kingsford Line,1857
Dec-20,Adult,Kingsford Line,3735
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,5
Dec-20,Sgl Trip LR Adult,Kingsford Line,5
Dec-20,Employee,Kingsford Line,30
Dec-20,Senior/Pensioner,Kingsford Line,1131
Dec-20,Free Travel,Kingsford Line,2
Dec-20,Concession,Kingsford Line,355
Dec-20,Child/Youth,Kingsford Line,515
Dec-20,CTP,Kingsford Line,2412
Dec-20,Adult,Kingsford Line,4546
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,10
Dec-20,Sgl Trip LR Adult,Kingsford Line,11
Dec-20,Employee,Kingsford Line,40
Dec-20,Free Travel,Kingsford Line,3
Dec-20,Senior/Pensioner,Kingsford Line,1163
Dec-20,Adult,Kingsford Line,5661
Dec-20,CTP,Kingsford Line,2801
Dec-20,Child/Youth,Kingsford Line,570
Dec-20,Concession,Kingsford Line,510
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,0
Dec-20,Sgl Trip LR Adult,Kingsford Line,3
Dec-20,Employee,Kingsford Line,59
Dec-20,School Student,Kingsford Line,565
Dec-20,Free Travel,Kingsford Line,18
Dec-20,Senior/Pensioner,Kingsford Line,2252
Dec-20,Adult,Kingsford Line,7474
Dec-20,CTP,Kingsford Line,3623
Dec-20,Child/Youth,Kingsford Line,253
Dec-20,Concession,Kingsford Line,948
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,4
Dec-20,Sgl Trip LR Adult,Kingsford Line,1
Dec-20,Employee,Kingsford Line,55
Dec-20,Adult,Kingsford Line,4895
Dec-20,CTP,Kingsford Line,2722
Dec-20,Child/Youth,Kingsford Line,452
Dec-20,Concession,Kingsford Line,442
Dec-20,Free Travel,Kingsford Line,8
Dec-20,Senior/Pensioner,Kingsford Line,1275
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,7
Dec-20,Sgl Trip LR Adult,Kingsford Line,15
Dec-20,Employee,Kingsford Line,82
Dec-20,Day Pass without SAF,Kingsford Line,0
Dec-20,School Student,Kingsford Line,595
Dec-20,Free Travel,Kingsford Line,17
Dec-20,Senior/Pensioner,Kingsford Line,2909
Dec-20,Adult,Kingsford Line,11905
Dec-20,CTP,Kingsford Line,6290
Dec-20,Child/Youth,Kingsford Line,862
Dec-20,Concession,Kingsford Line,1426
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,4
Dec-20,Sgl Trip LR Adult,Kingsford Line,5
Dec-20,Employee,Kingsford Line,46
Dec-20,Adult,Kingsford Line,5433
Dec-20,CTP,Kingsford Line,2998
Dec-20,Child/Youth,Kingsford Line,603
Dec-20,Concession,Kingsford Line,507
Dec-20,Free Travel,Kingsford Line,7
Dec-20,Senior/Pensioner,Kingsford Line,1485
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,9
Dec-20,Sgl Trip LR Adult,Kingsford Line,7
Dec-20,Day Pass without SAF,Kingsford Line,2
Dec-20,Employee,Kingsford Line,60
Dec-20,Adult,Kingsford Line,6556
Dec-20,CTP,Kingsford Line,3665
Dec-20,Child/Youth,Kingsford Line,552
Dec-20,Concession,Kingsford Line,599
Dec-20,Free Travel,Kingsford Line,13
Dec-20,Day Pass Child/Youth w/o SAF,Kingsford Line,2
Dec-20,Senior/Pensioner,Kingsford Line,1963
Dec-20,Day Pass without SAF,Kingsford Line,0
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,4
Dec-20,Sgl Trip LR Adult,Kingsford Line,7
Dec-20,Employee,Kingsford Line,81
Dec-20,School Student,Kingsford Line,621
Dec-20,Free Travel,Kingsford Line,13
Dec-20,Senior/Pensioner,Kingsford Line,2968
Dec-20,Adult,Kingsford Line,9938
Dec-20,CTP,Kingsford Line,5193
Dec-20,Child/Youth,Kingsford Line,515
Dec-20,Concession,Kingsford Line,1381
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,20
Dec-20,Sgl Trip LR Adult,Kingsford Line,22
Dec-20,Employee,Kingsford Line,112
Dec-20,Free Travel,Kingsford Line,24
Dec-20,Senior/Pensioner,Kingsford Line,2691
Dec-20,Adult,Kingsford Line,11933
Dec-20,CTP,Kingsford Line,5823
Dec-20,Child/Youth,Kingsford Line,1666
Dec-20,Concession,Kingsford Line,1249
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,5
Dec-20,Sgl Trip LR Adult,Kingsford Line,16
Dec-20,Employee,Kingsford Line,70
Dec-20,Day Pass without SAF,Kingsford Line,0
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,5
Dec-20,Sgl Trip LR Adult,Kingsford Line,10
Dec-20,School Student,Kingsford Line,562
Dec-20,Employee,Kingsford Line,53
Dec-20,Free Travel,Kingsford Line,23
Dec-20,Concession,Kingsford Line,556
Dec-20,Senior/Pensioner,Kingsford Line,2463
Dec-20,Child/Youth,Kingsford Line,393
Dec-20,CTP,Kingsford Line,2898
Dec-20,Adult,Kingsford Line,5866
Dec-20,Adult,Kingsford Line,9378
Dec-20,Senior/Pensioner,Kingsford Line,1456
Dec-20,CTP,Kingsford Line,5069
Dec-20,Free Travel,Kingsford Line,6
Dec-20,Child/Youth,Kingsford Line,643
Dec-20,Concession,Kingsford Line,1278
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,4
Dec-20,Sgl Trip LR Adult,Kingsford Line,9
Dec-20,Employee,Kingsford Line,61
Dec-20,School Student,Kingsford Line,544
Dec-20,Free Travel,Kingsford Line,12
Dec-20,Senior/Pensioner,Kingsford Line,2383
Dec-20,Adult,Kingsford Line,8341
Dec-20,CTP,Kingsford Line,4324
Dec-20,Child/Youth,Kingsford Line,417
Dec-20,Concession,Kingsford Line,1047
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,16
Dec-20,Sgl Trip LR Adult,Kingsford Line,21
Dec-20,Employee,Kingsford Line,57
Dec-20,Free Travel,Kingsford Line,14
Dec-20,Senior/Pensioner,Kingsford Line,1623
Dec-20,Adult,Kingsford Line,7425
Dec-20,CTP,Kingsford Line,3873
Dec-20,Child/Youth,Kingsford Line,981
Dec-20,Concession,Kingsford Line,832
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,21
Dec-20,Sgl Trip LR Adult,Kingsford Line,35
Dec-20,Employee,Kingsford Line,56
Dec-20,Free Travel,Kingsford Line,16
Dec-20,Senior/Pensioner,Kingsford Line,2417
Dec-20,Adult,Kingsford Line,8933
Dec-20,CTP,Kingsford Line,4667
Dec-20,Child/Youth,Kingsford Line,1298
Dec-20,Concession,Kingsford Line,981
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,6
Dec-20,Sgl Trip LR Adult,Kingsford Line,13
Dec-20,Employee,Kingsford Line,42
Dec-20,Concession,Kingsford Line,437
Dec-20,Child/Youth,Kingsford Line,528
Dec-20,CTP,Kingsford Line,3102
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,6
Dec-20,Sgl Trip LR Adult,Kingsford Line,6
Dec-20,Employee,Kingsford Line,66
Dec-20,Adult,Kingsford Line,5711
Dec-20,School Student,Kingsford Line,602
Dec-20,Free Travel,Kingsford Line,20
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,10
Dec-20,Sgl Trip LR Adult,Kingsford Line,9
Dec-20,Employee,Kingsford Line,104
Dec-20,Senior/Pensioner,Kingsford Line,2482
Dec-20,School Student,Kingsford Line,134
Dec-20,Senior/Pensioner,Kingsford Line,1203
Dec-20,Free Travel,Kingsford Line,28
Dec-20,Free Travel,Kingsford Line,8
Dec-20,Adult,Kingsford Line,8897
Dec-20,Senior/Pensioner,Kingsford Line,3260
Dec-20,CTP,Kingsford Line,4617
Dec-20,Child/Youth,Kingsford Line,714
Dec-20,Adult,Kingsford Line,12062
Dec-20,Concession,Kingsford Line,1107
Dec-20,CTP,Kingsford Line,6433
Dec-20,Child/Youth,Kingsford Line,1533
Dec-20,Concession,Kingsford Line,1531
Dec-20,Sgl Trip LR Adult,Kingsford Line,3
Dec-20,Employee,Kingsford Line,126
Dec-20,School Student,Kingsford Line,618
Dec-20,Free Travel,Kingsford Line,15
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,3
Dec-20,Sgl Trip LR Adult,Kingsford Line,2
Dec-20,Employee,Kingsford Line,79
Dec-20,Senior/Pensioner,Kingsford Line,2527
Dec-20,School Student,Kingsford Line,622
Dec-20,Free Travel,Kingsford Line,17
Dec-20,Day Pass without SAF,Kingsford Line,2
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,6
Dec-20,Sgl Trip LR Adult,Kingsford Line,5
Dec-20,Senior/Pensioner,Kingsford Line,2589
Dec-20,Adult,Kingsford Line,7992
Dec-20,Employee,Kingsford Line,52
Dec-20,CTP,Kingsford Line,3939
Dec-20,Adult,Kingsford Line,8328
Dec-20,Child/Youth,Kingsford Line,302
Dec-20,Concession,Kingsford Line,1035
Dec-20,CTP,Kingsford Line,4281
Dec-20,Adult,Kingsford Line,6622
Dec-20,Child/Youth,Kingsford Line,343
Dec-20,Concession,Kingsford Line,1105
Dec-20,CTP,Kingsford Line,3447
Dec-20,Child/Youth,Kingsford Line,462
Dec-20,Concession,Kingsford Line,544
Dec-20,Free Travel,Kingsford Line,10
Dec-20,Senior/Pensioner,Kingsford Line,1607
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,21
Dec-20,Sgl Trip LR Adult,Kingsford Line,27
Dec-20,Employee,Kingsford Line,120
Dec-20,Free Travel,Kingsford Line,24
Dec-20,Senior/Pensioner,Kingsford Line,2733
Dec-20,Adult,Kingsford Line,11032
Dec-20,CTP,Kingsford Line,5691
Dec-20,Child/Youth,Kingsford Line,1396
Dec-20,Concession,Kingsford Line,1290
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,1
Dec-20,Sgl Trip LR Adult,Kingsford Line,6
Dec-20,Employee,Kingsford Line,63
Dec-20,Adult,Kingsford Line,6138
Dec-20,CTP,Kingsford Line,3165
Dec-20,Child/Youth,Kingsford Line,496
Dec-20,Concession,Kingsford Line,544
Dec-20,Free Travel,Kingsford Line,5
Dec-20,Senior/Pensioner,Kingsford Line,1600
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,8
Dec-20,Sgl Trip LR Adult,Kingsford Line,15
Dec-20,Employee,Kingsford Line,95
Dec-20,School Student,Kingsford Line,129
Dec-20,Free Travel,Kingsford Line,17
Dec-20,Senior/Pensioner,Kingsford Line,2549
Dec-20,Adult,Kingsford Line,10369
Dec-20,CTP,Kingsford Line,5459
Dec-20,Child/Youth,Kingsford Line,1138
Dec-20,Concession,Kingsford Line,1238
Dec-20,Day Pass without SAF,Kingsford Line,1
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,2
Dec-20,Sgl Trip LR Adult,Kingsford Line,2
Dec-20,Employee,Kingsford Line,38
Dec-20,Adult,Kingsford Line,4112
Dec-20,CTP,Kingsford Line,2286
Dec-20,Child/Youth,Kingsford Line,325
Dec-20,Concession,Kingsford Line,364
Dec-20,Free Travel,Kingsford Line,6
Dec-20,Senior/Pensioner,Kingsford Line,1178
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,2
Dec-20,Sgl Trip LR Adult,Kingsford Line,15
Dec-20,Employee,Kingsford Line,123
Dec-20,School Student,Kingsford Line,633
Dec-20,Free Travel,Kingsford Line,26
Dec-20,Senior/Pensioner,Kingsford Line,3245
Dec-20,Adult,Kingsford Line,11510
Dec-20,CTP,Kingsford Line,6212
Dec-20,Child/Youth,Kingsford Line,739
Dec-20,Concession,Kingsford Line,1475
Dec-20,Sgl Trip LR Child/Youth,Kingsford Line,8
Dec-20,Sgl Trip LR Adult,Kingsford Line,24
Dec-20,Employee,Kingsford Line,126
Dec-20,School Student,Kingsford Line,577
Dec-20,Free Travel,Kingsford Line,28
Dec-20,Senior/Pensioner,Kingsford Line,3039
Dec-20,Adult,Kingsford Line,11214
Dec-20,CTP,Kingsford Line,5916
Dec-20,Child/Youth,Kingsford Line,506
Dec-20,Concession,Kingsford Line,1487
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,9
Dec-20,Free Travel,Newcastle Light Rail,8
Dec-20,Employee,Newcastle Light Rail,6
Dec-20,Concession,Newcastle Light Rail,52
Dec-20,Child/Youth,Newcastle Light Rail,143
Dec-20,CTP,Newcastle Light Rail,507
Dec-20,Adult,Newcastle Light Rail,592
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,6
Dec-20,Senior/Pensioner,Newcastle Light Rail,276
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,5
Dec-20,Employee,Newcastle Light Rail,8
Dec-20,Free Travel,Newcastle Light Rail,7
Dec-20,Senior/Pensioner,Newcastle Light Rail,541
Dec-20,School Student,Newcastle Light Rail,37
Dec-20,Adult,Newcastle Light Rail,952
Dec-20,CTP,Newcastle Light Rail,601
Dec-20,Child/Youth,Newcastle Light Rail,162
Dec-20,Concession,Newcastle Light Rail,121
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,13
Dec-20,Employee,Newcastle Light Rail,16
Dec-20,Day Pass without SAF,Newcastle Light Rail,1
Dec-20,Free Travel,Newcastle Light Rail,19
Dec-20,Senior/Pensioner,Newcastle Light Rail,763
Dec-20,School Student,Newcastle Light Rail,65
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,10
Dec-20,Adult,Newcastle Light Rail,944
Dec-20,CTP,Newcastle Light Rail,517
Dec-20,Child/Youth,Newcastle Light Rail,115
Dec-20,Concession,Newcastle Light Rail,101
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,14
Dec-20,Employee,Newcastle Light Rail,21
Dec-20,Free Travel,Newcastle Light Rail,9
Dec-20,Senior/Pensioner,Newcastle Light Rail,408
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,10
Dec-20,Adult,Newcastle Light Rail,712
Dec-20,CTP,Newcastle Light Rail,835
Dec-20,Child/Youth,Newcastle Light Rail,169
Dec-20,Concession,Newcastle Light Rail,99
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,3
Dec-20,Free Travel,Newcastle Light Rail,1
Dec-20,Employee,Newcastle Light Rail,4
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,1
Dec-20,Senior/Pensioner,Newcastle Light Rail,170
Dec-20,Concession,Newcastle Light Rail,24
Dec-20,Child/Youth,Newcastle Light Rail,21
Dec-20,CTP,Newcastle Light Rail,94
Dec-20,Adult,Newcastle Light Rail,155
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,3
Dec-20,Free Travel,Newcastle Light Rail,6
Dec-20,Employee,Newcastle Light Rail,4
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,4
Dec-20,Senior/Pensioner,Newcastle Light Rail,234
Dec-20,Concession,Newcastle Light Rail,20
Dec-20,Child/Youth,Newcastle Light Rail,168
Dec-20,CTP,Newcastle Light Rail,307
Dec-20,Adult,Newcastle Light Rail,434
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,14
Dec-20,Employee,Newcastle Light Rail,4
Dec-20,Day Pass without SAF,Newcastle Light Rail,2
Dec-20,Free Travel,Newcastle Light Rail,4
Dec-20,Senior/Pensioner,Newcastle Light Rail,174
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
Dec-20,Adult,Newcastle Light Rail,321
Dec-20,CTP,Newcastle Light Rail,366
Dec-20,Child/Youth,Newcastle Light Rail,88
Dec-20,Concession,Newcastle Light Rail,69
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,7
Dec-20,Employee,Newcastle Light Rail,13
Dec-20,Free Travel,Newcastle Light Rail,5
Dec-20,Senior/Pensioner,Newcastle Light Rail,533
Dec-20,School Student,Newcastle Light Rail,67
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
Dec-20,Adult,Newcastle Light Rail,776
Dec-20,CTP,Newcastle Light Rail,452
Dec-20,Child/Youth,Newcastle Light Rail,93
Dec-20,Concession,Newcastle Light Rail,101
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,8
Dec-20,Employee,Newcastle Light Rail,11
Dec-20,Free Travel,Newcastle Light Rail,2
Dec-20,Adult,Newcastle Light Rail,601
Dec-20,CTP,Newcastle Light Rail,374
Dec-20,Child/Youth,Newcastle Light Rail,174
Dec-20,Concession,Newcastle Light Rail,35
Dec-20,Senior/Pensioner,Newcastle Light Rail,310
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,4
Dec-20,Employee,Newcastle Light Rail,10
Dec-20,Free Travel,Newcastle Light Rail,8
Dec-20,Senior/Pensioner,Newcastle Light Rail,656
Dec-20,School Student,Newcastle Light Rail,70
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,5
Dec-20,Adult,Newcastle Light Rail,758
Dec-20,CTP,Newcastle Light Rail,399
Dec-20,Child/Youth,Newcastle Light Rail,121
Dec-20,Concession,Newcastle Light Rail,88
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,5
Dec-20,Employee,Newcastle Light Rail,13
Dec-20,Free Travel,Newcastle Light Rail,1
Dec-20,Adult,Newcastle Light Rail,625
Dec-20,CTP,Newcastle Light Rail,457
Dec-20,Child/Youth,Newcastle Light Rail,165
Dec-20,Concession,Newcastle Light Rail,52
Dec-20,Senior/Pensioner,Newcastle Light Rail,375
Dec-20,Day Pass without SAF,Newcastle Light Rail,1
Dec-20,Employee,Newcastle Light Rail,10
Dec-20,Free Travel,Newcastle Light Rail,3
Dec-20,Adult,Newcastle Light Rail,774
Dec-20,CTP,Newcastle Light Rail,528
Dec-20,Child/Youth,Newcastle Light Rail,198
Dec-20,Concession,Newcastle Light Rail,54
Dec-20,Senior/Pensioner,Newcastle Light Rail,511
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,1
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,5
Dec-20,Employee,Newcastle Light Rail,30
Dec-20,Free Travel,Newcastle Light Rail,8
Dec-20,Senior/Pensioner,Newcastle Light Rail,788
Dec-20,School Student,Newcastle Light Rail,56
Dec-20,Adult,Newcastle Light Rail,881
Dec-20,CTP,Newcastle Light Rail,484
Dec-20,Child/Youth,Newcastle Light Rail,131
Dec-20,Concession,Newcastle Light Rail,81
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,10
Dec-20,Employee,Newcastle Light Rail,7
Dec-20,Free Travel,Newcastle Light Rail,6
Dec-20,Senior/Pensioner,Newcastle Light Rail,317
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
Dec-20,Adult,Newcastle Light Rail,469
Dec-20,CTP,Newcastle Light Rail,423
Dec-20,Child/Youth,Newcastle Light Rail,173
Dec-20,Concession,Newcastle Light Rail,64
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,5
Dec-20,Employee,Newcastle Light Rail,7
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,2
Dec-20,Free Travel,Newcastle Light Rail,8
Dec-20,Free Travel,Newcastle Light Rail,9
Dec-20,Employee,Newcastle Light Rail,4
Dec-20,Concession,Newcastle Light Rail,48
Dec-20,Senior/Pensioner,Newcastle Light Rail,523
Dec-20,School Student,Newcastle Light Rail,33
Dec-20,Child/Youth,Newcastle Light Rail,91
Dec-20,CTP,Newcastle Light Rail,314
Dec-20,Adult,Newcastle Light Rail,568
Dec-20,Adult,Newcastle Light Rail,832
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,6
Dec-20,Senior/Pensioner,Newcastle Light Rail,296
Dec-20,CTP,Newcastle Light Rail,462
Dec-20,Child/Youth,Newcastle Light Rail,63
Dec-20,Concession,Newcastle Light Rail,60
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,4
Dec-20,Employee,Newcastle Light Rail,11
Dec-20,Free Travel,Newcastle Light Rail,9
Dec-20,Day Pass without SAF,Newcastle Light Rail,1
Dec-20,Senior/Pensioner,Newcastle Light Rail,521
Dec-20,School Student,Newcastle Light Rail,61
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
Dec-20,Adult,Newcastle Light Rail,771
Dec-20,CTP,Newcastle Light Rail,428
Dec-20,Child/Youth,Newcastle Light Rail,89
Dec-20,Concession,Newcastle Light Rail,123
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,12
Dec-20,Employee,Newcastle Light Rail,11
Dec-20,Free Travel,Newcastle Light Rail,12
Dec-20,Senior/Pensioner,Newcastle Light Rail,320
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,3
Dec-20,Adult,Newcastle Light Rail,547
Dec-20,CTP,Newcastle Light Rail,630
Dec-20,Child/Youth,Newcastle Light Rail,99
Dec-20,Concession,Newcastle Light Rail,67
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,12
Dec-20,Employee,Newcastle Light Rail,5
Dec-20,Free Travel,Newcastle Light Rail,4
Dec-20,Senior/Pensioner,Newcastle Light Rail,363
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,7
Dec-20,Adult,Newcastle Light Rail,510
Dec-20,CTP,Newcastle Light Rail,418
Dec-20,Child/Youth,Newcastle Light Rail,124
Dec-20,Concession,Newcastle Light Rail,87
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,14
Dec-20,Free Travel,Newcastle Light Rail,4
Dec-20,Employee,Newcastle Light Rail,4
Dec-20,Concession,Newcastle Light Rail,41
Dec-20,Child/Youth,Newcastle Light Rail,76
Dec-20,CTP,Newcastle Light Rail,276
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,8
Dec-20,Adult,Newcastle Light Rail,375
Dec-20,Employee,Newcastle Light Rail,12
Dec-20,Free Travel,Newcastle Light Rail,7
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,4
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,5
Dec-20,Employee,Newcastle Light Rail,14
Dec-20,Senior/Pensioner,Newcastle Light Rail,477
Dec-20,School Student,Newcastle Light Rail,42
Dec-20,Free Travel,Newcastle Light Rail,9
Dec-20,Senior/Pensioner,Newcastle Light Rail,206
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,7
Dec-20,Adult,Newcastle Light Rail,804
Dec-20,Senior/Pensioner,Newcastle Light Rail,569
Dec-20,School Student,Newcastle Light Rail,13
Dec-20,CTP,Newcastle Light Rail,398
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
Dec-20,Child/Youth,Newcastle Light Rail,88
Dec-20,Adult,Newcastle Light Rail,983
Dec-20,Concession,Newcastle Light Rail,75
Dec-20,CTP,Newcastle Light Rail,611
Dec-20,Child/Youth,Newcastle Light Rail,249
Dec-20,Concession,Newcastle Light Rail,102
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,8
Dec-20,Employee,Newcastle Light Rail,14
Dec-20,Free Travel,Newcastle Light Rail,9
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,6
Dec-20,Senior/Pensioner,Newcastle Light Rail,591
Dec-20,School Student,Newcastle Light Rail,72
Dec-20,Employee,Newcastle Light Rail,8
Dec-20,Free Travel,Newcastle Light Rail,11
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,7
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,1
Dec-20,Senior/Pensioner,Newcastle Light Rail,631
Dec-20,School Student,Newcastle Light Rail,59
Dec-20,Adult,Newcastle Light Rail,869
Dec-20,Employee,Newcastle Light Rail,7
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,2
Dec-20,CTP,Newcastle Light Rail,478
Dec-20,Adult,Newcastle Light Rail,780
Dec-20,Child/Youth,Newcastle Light Rail,85
Dec-20,Free Travel,Newcastle Light Rail,2
Dec-20,CTP,Newcastle Light Rail,433
Dec-20,Concession,Newcastle Light Rail,88
Dec-20,Adult,Newcastle Light Rail,439
Dec-20,Child/Youth,Newcastle Light Rail,101
Dec-20,CTP,Newcastle Light Rail,279
Dec-20,Concession,Newcastle Light Rail,94
Dec-20,Child/Youth,Newcastle Light Rail,64
Dec-20,Concession,Newcastle Light Rail,24
Dec-20,Senior/Pensioner,Newcastle Light Rail,324
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,7
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,25
Dec-20,Employee,Newcastle Light Rail,24
Dec-20,Free Travel,Newcastle Light Rail,7
Dec-20,Senior/Pensioner,Newcastle Light Rail,411
Dec-20,Sgl Trip LR Child/Youth,Newcastle Light Rail,13
Dec-20,Adult,Newcastle Light Rail,678
Dec-20,CTP,Newcastle Light Rail,608
Dec-20,Child/Youth,Newcastle Light Rail,132
Dec-20,Concession,Newcastle Light Rail,67
Dec-20,Sgl Trip LR Adult,Newcastle Light Rail,2
Dec-20,Employee,Newcastle Light Rail,9
Dec-20,Adult,Newcastle Light Rail,684
Dec-20,CTP,Newcastle Light Rail,396
